family,index,round,score,global_rmse,local_rmse,low_rmse,p95_abs,condition,success,weighted_coverage,swap_out_hessian,swap_in_hessian,improved
local_bump,0,0,0.0017758078981758656,0.0009477471381712443,0.0019574923848773335,0.0004044522261842736,0.0020985741814380575,170.9638814839797,True,13.966500760092226,,,
local_bump,0,1,0.0016175688400138447,0.0009275737000020825,0.0019054059061275116,0.00040824393039125067,0.0020116081312425388,177.88828305286097,True,14.17502893162067,0.3290663078528342,0.5184919085170633,True
local_bump,0,2,0.0009260847847117901,0.0008106228274346171,0.0016105652218715723,0.00041482283647076523,0.0015091731156586503,179.53746785122422,True,14.320418515926177,0.3193227534228228,0.4913020057619101,True
local_bump,0,3,0.00016739217437877025,0.0007083773234333708,0.0012898117337456448,0.0004591812216813243,0.0014339304599255938,183.52692472113935,True,14.635684282420218,0.3572315880769709,1.255022622862577,True
local_bump,0,4,8.290821837875651e-05,0.0006831101229600998,0.0012636654410548363,0.00042848940035804456,0.0013845964067081223,186.09344000257622,True,14.689914852663952,0.38460608961130227,0.8288298127589626,True
local_bump,0,5,1.3715334697421769e-05,0.0006763430999315366,0.001234242381470848,0.0004364692238368276,0.0013474158115354062,191.47727365560664,True,14.729880854775917,0.40151008750630507,0.641118848241342,True
local_bump,0,6,-0.0005247889978935265,0.0006134009295515765,0.0009798670972991977,0.0004796260916908973,0.0012234887824960094,190.59368499864917,True,14.754720287243094,0.3235163110866062,0.7565915061911223,True
local_bump,0,7,-0.0007191494072651943,0.0006056751671323063,0.0008852458579222746,0.0005123081322400357,0.0012315166295050997,192.00308780296692,True,14.812647057768544,0.3949540565773196,0.936092322044008,True
local_bump,0,8,-0.0007191494072651943,0.0006056751671323063,0.0008852458579222746,0.0005123081322400357,0.0012315166295050997,192.00308780296692,True,14.812647057768544,,,False
local_bump,0,9,-0.001583217503203162,0.0005188195445684047,0.00047735403194521555,0.0005286947176471786,0.0010691927468210718,199.3131139745783,True,14.925710034351077,0.39947026914211015,1.038062303064537,True
local_bump,0,10,-0.001583217503203162,0.0005188195445684047,0.00047735403194521555,0.0005286947176471786,0.0010691927468210718,199.3131139745783,True,14.925710034351077,,,False
local_bump,0,11,-0.0015844895513353542,0.0005357801393954461,0.00046558770294173667,0.0005519624461857361,0.001122650757170924,200.92774495577547,True,14.908034705865065,0.424332106138244,0.9291056363091588,True
local_bump,0,12,-0.0015844895513353542,0.0005357801393954461,0.00046558770294173667,0.0005519624461857361,0.001122650757170924,200.92774495577547,True,14.908034705865065,,,False
local_bump,1,0,0.0014989655950655915,0.0009458264072374354,0.0018470878223037872,0.0005140274353972315,0.0022643634905301275,179.70214300358785,True,14.319866417169251,,,
local_bump,1,1,0.0011209709090346286,0.0008836942610400939,0.00170387524022173,0.0004994384198141319,0.0020720908442340554,180.81901932841595,True,14.574462732078329,0.26932833533687445,0.6836221905816997,True
local_bump,1,2,0.0003750383571712117,0.0007613139366149629,0.001404982430106642,0.0004800085030940919,0.0016893015397558009,176.50131009721474,True,14.927465375705196,0.29110713008382616,0.5999375582805596,True
local_bump,1,3,0.00010024542878877586,0.0007036904778401039,0.001301465188003832,0.0004415989490798432,0.001475442854676568,182.70053896338914,True,15.055778234292085,0.29254943653943644,0.5551733561338579,True
local_bump,1,4,9.152939668200964e-05,0.0007072115865686022,0.001299865725055445,0.0004497373066487306,0.001477197659295611,185.70729535813626,True,15.10216890619583,0.32145791637403254,0.48801484696462816,True
local_bump,1,5,8.093130204543013e-05,0.0007024227086355154,0.001296490962897744,0.00044273786709325377,0.0014580324452941416,198.87191438202944,True,15.099998439754557,0.2829603809359923,0.45384975919539977,True
local_bump,1,6,2.3875701123588465e-05,0.0006855915520297309,0.0012783635928045995,0.0004224846411018131,0.0013531678834048835,225.721439894847,True,15.133442487973259,0.34524200176564684,0.5911801159416081,True
local_bump,1,7,-1.1611782944936228e-05,0.0006826388241835682,0.0012732488520020887,0.00042036867306695597,0.0013432709523137707,223.45009451794553,True,15.248804916661845,0.291015655873323,1.2464005256419564,True
local_bump,1,8,-0.0005900921571473272,0.0005620908672981423,0.0010312346685806754,0.00035881978076644577,0.0009604165153327646,242.0125034778604,True,15.299835806598596,0.3642154060596255,0.5759655988496863,True
local_bump,1,9,-0.0006530424976644816,0.0005556092813844122,0.0010047053556062732,0.0003649918898201708,0.0009423674853174163,266.1979524642352,True,15.336783434602497,0.35082246801078565,0.4661407282745861,True
local_bump,1,10,-0.0008158959597187659,0.0005294608543187614,0.000930131214250019,0.00036588901349250897,0.000917405956416072,264.5857441933378,True,15.33049780200031,0.3064215152397057,0.6108241366913781,True
local_bump,1,11,-0.0008158959597187659,0.0005294608543187614,0.000930131214250019,0.00036588901349250897,0.000917405956416072,264.5857441933378,True,15.33049780200031,,,False
local_bump,1,12,-0.0008158959597187659,0.0005294608543187614,0.000930131214250019,0.00036588901349250897,0.000917405956416072,264.5857441933378,True,15.33049780200031,,,False
local_bump,2,0,0.00020848482788401578,0.0006837200049087426,0.0012690915469847578,0.00042568051098872177,0.0016179347858966962,182.00101538391402,True,14.115272694732646,,,
local_bump,2,1,-0.00010680686345109196,0.000640964505186942,0.0011624382661708488,0.000418719882470913,0.0014038609251669073,195.57340850459565,True,14.49141080527052,0.3109488002067328,0.9339142446548279,True
local_bump,2,2,-0.0003650838401158306,0.0005942251842021722,0.001094002885563384,0.000376573897170034,0.0012471523159733142,201.20833662386696,True,14.916071813051317,0.34376865082996316,0.7597456442319319,True
local_bump,2,3,-0.0012008212905636592,0.0004683768813697644,0.0007506859356614737,0.000364954166642825,0.0010346515893263138,210.3917784111137,True,15.28983576453575,0.40227561988253235,1.026895423134921,True
local_bump,2,4,-0.0012008212905636592,0.0004683768813697644,0.0007506859356614737,0.000364954166642825,0.0010346515893263138,210.3917784111137,True,15.28983576453575,,,False
local_bump,2,5,-0.0017978040313781887,0.000381860279670865,0.0005003698534241955,0.0003458820063395024,0.0008413465772353218,226.04555353107926,True,15.526742699419078,0.44944775070558984,1.303154716566474,True
local_bump,2,6,-0.0017978040313781887,0.000381860279670865,0.0005003698534241955,0.0003458820063395024,0.0008413465772353218,226.04555353107926,True,15.526742699419078,,,False
local_bump,2,7,-0.0020540765979835465,0.00033841399556726966,0.00038661202859250856,0.0003252274198257256,0.0007206843456071399,222.55258492305254,True,15.538614232234785,0.45202972312687406,0.8670754861857194,True
local_bump,2,8,-0.0020567007928202624,0.0003423743008065857,0.000383111523228541,0.00033138942056994836,0.0007452389613742365,223.65886310526147,True,15.539157057998244,0.3579830839327719,0.7119398001830606,True
local_bump,2,9,-0.002059143377315919,0.0003604591630741086,0.0003802122172414273,0.0003553405666077096,0.0007905394866189492,223.41237103619338,True,15.61497571143334,0.3845064527266112,1.2062289373338584,True
local_bump,2,10,-0.002127373644459448,0.0003467984544838078,0.0003542053342018514,0.00034491866273667066,0.0007323171553494464,220.20028194801654,True,15.647259836083405,0.5029355104101891,0.8220048329478041,True
local_bump,2,11,-0.0022259691650212965,0.00039463242560706393,0.00028478204019860294,0.0004176423922522036,0.0008874639416828848,224.30099104961903,True,15.737241824978879,0.5169253944453952,0.7344242167563098,True
local_bump,2,12,-0.0022798432994852293,0.00036094793112104813,0.00027909427138833316,0.00037868624544689305,0.0008101229210479359,225.97529153672033,True,15.785578163373469,0.535037666826325,0.6195047617055647,True
local_bump,3,0,-0.0011701716194272825,0.0003506869905107737,0.0007153777479878494,0.00016005948742685167,0.0007755794096033822,185.10517442217048,True,14.221537218577888,,,
local_bump,3,1,-0.0014119402995607182,0.00031875961547303034,0.0006524484701435312,0.0001429989850452306,0.0006919082454509806,192.50655991649785,True,14.688647923996408,0.27733675532836377,0.50849686012436,True
local_bump,3,2,-0.0014678460573662544,0.0003143447910473215,0.0006451349266922272,0.00013903327368835282,0.0006860127441478651,197.45780243353175,True,14.87845231397098,0.27697847900039574,0.5281696283161942,True
local_bump,3,3,-0.001845269787984235,0.0002477908351267432,0.0005017812872188933,0.00011714437177077218,0.0005965413255499121,200.92486812504558,True,15.106780022329653,0.2860564224038137,0.5786918135338355,True
local_bump,3,4,-0.0022169377475934424,0.00018295255975106132,0.0003570651595145951,9.962650185897693e-05,0.0003826435825624127,235.39183955618876,True,15.302304262232523,0.31870228022806946,1.3047916719096646,True
local_bump,3,5,-0.0022614957478134055,0.00018238480000732846,0.00034566836195398863,0.00010803576148278247,0.00036412519051239273,259.8684533420356,True,15.416835087178065,0.2997477336966331,0.6714660540890355,True
local_bump,3,6,-0.00229031798886931,0.00017791811332852639,0.00033925633424267696,0.00010372634635290801,0.0003650458018445406,265.08494930956067,True,15.479301602733942,0.32487383920542523,0.6024347486691228,True
local_bump,3,7,-0.0023272933734225926,0.00017125116828637198,0.0003291561733144932,9.766754984293746e-05,0.0003554851813541735,265.2778091882294,True,15.537417311703884,0.33586428470223695,1.0196039167923014,True
local_bump,3,8,-0.0023699492502175456,0.00018408182853588178,0.00031397453113150543,0.00013298484667074152,0.0002778814451959416,278.74784134125673,True,15.674419806733562,0.3877980763719536,0.7006851940996903,True
local_bump,3,9,-0.0023699492502175456,0.00018408182853588178,0.00031397453113150543,0.00013298484667074152,0.0002778814451959416,278.74784134125673,True,15.674419806733562,,,False
local_bump,3,10,-0.0023699492502175456,0.00018408182853588178,0.00031397453113150543,0.00013298484667074152,0.0002778814451959416,278.74784134125673,True,15.674419806733562,,,False
local_bump,3,11,-0.0024224186439126077,0.00019682797185125461,0.0002841533373304589,0.00016799646828046793,0.00036014931264715966,305.37208673368116,True,15.724651449126055,0.3224820213850552,0.86015341067066,True
local_bump,3,12,-0.0024301574637531362,0.000190846321338941,0.00028241869677167594,0.0001599039594428063,0.00032574126804882635,306.69811004989447,True,15.717391870598389,0.4073858884536393,0.48414499828558605,True
local_bump,4,0,0.0014381022136461538,0.0009521848875311794,0.0018139362121536553,0.0005565151287659568,0.001722518600511109,184.83048773535572,True,14.349323331846438,,,
local_bump,4,1,0.0009310429717426026,0.0008891812429979536,0.0016004591551473492,0.0005892190594884385,0.0016216897584941155,190.34120266138333,True,14.594938541389736,0.3096186266964339,0.5623712167687759,True
local_bump,4,2,0.00038839094459617446,0.0008254686354255243,0.0013509561632397147,0.0006284808150110917,0.001612189917314111,197.5765578911653,True,14.681732964114111,0.3804256938386329,0.8552764314601938,True
local_bump,4,3,0.0003325491100327491,0.000806430566278496,0.0013255622533588395,0.0006108686243525294,0.0015067340489798371,197.8406862227673,True,14.630858124798001,0.38981626539177183,0.6397487921857281,True
local_bump,4,4,0.0002864000642278774,0.000798744166378645,0.0013115652869187958,0.0006057857852413816,0.0015099283134938418,199.51297704147828,True,14.693699414752698,0.42143771258075174,0.7444416061275209,True
local_bump,4,5,0.00028315040633960847,0.0007915609935214861,0.001319004965334357,0.0005897382571275621,0.0014767433291598907,209.96323685529717,True,14.742848865252192,0.3454711801742969,0.6744600485999226,True
local_bump,4,6,0.0002256760528575128,0.0007742934484423977,0.0013048035319080178,0.0005686061629892965,0.0014552146207395204,210.10326022566505,True,14.812519648073588,0.4554146977121271,0.849989835815061,True
local_bump,4,7,0.0001974938021709659,0.000787651182613188,0.0012874057062077183,0.0006005796721423641,0.0014227392058162843,229.68241452720167,True,14.859289684632504,0.35400981813667526,0.7648458996571708,True
local_bump,4,8,0.00011887182551114555,0.0007904256546636698,0.0012520381959298214,0.0006234281083183533,0.0014956412145018833,234.47961143382645,True,14.939122458113472,0.31381478122355566,0.650296476558933,True
local_bump,4,9,-6.428517585722188e-05,0.0007719302160950025,0.001167396625309286,0.0006354631991504875,0.00149980928177867,234.17558811092985,True,14.979495743872015,0.41190134539506884,1.070325760259712,True
local_bump,4,10,-8.29496185038971e-05,0.0007812882891880084,0.0011592916138515202,0.0006532313053897157,0.0015795402805791252,233.83037407270635,True,15.04463696658609,0.4919985818025174,0.8261727397767283,True
local_bump,4,11,-0.00017628732496172096,0.0007732509627109932,0.0011193580082114079,0.0006586922447278404,0.0015294241278473737,231.64192658197084,True,15.101753014319094,0.5143449128250848,0.945886577129939,True
local_bump,4,12,-0.00028316183420677363,0.0007476331455743473,0.0010683129885219107,0.0006427455515680061,0.001446919506401039,232.06824200273417,True,15.03587004273328,0.5322822835941847,0.6287151916855921,True
mid_frequency_undulation,0,0,-0.0013206117338371891,0.00048692925412650265,0.0005773527110496106,0.00046151913446342496,0.001147536023769808,179.10859351655722,True,14.378217517027357,,,
mid_frequency_undulation,0,1,-0.001476694288818262,0.00043820212950951884,0.0005202346907929059,0.0004151285482704922,0.0010333947823520818,187.63538020021238,True,14.386652981473285,0.3172484391338743,0.8776017015534109,True
mid_frequency_undulation,0,2,-0.001775241631561599,0.0004223147845642564,0.0003885770517379885,0.0004303497356052947,0.0010133219772081611,192.20618119440618,True,14.58211980920567,0.2645000674963391,0.8958923679086769,True
mid_frequency_undulation,0,3,-0.0017829991563198346,0.0004227357962103475,0.00038698760375792385,0.00043122439013027744,0.0010248956688397412,192.87674800290108,True,14.608310097411705,0.26568530810653884,0.485881920084658,True
mid_frequency_undulation,0,4,-0.0018921016575750072,0.00041242326875491175,0.0003484425463743457,0.0004269472639613927,0.000947992659143632,197.4355537907301,True,14.745718185612292,0.28171186336038306,0.4579977719983983,True
mid_frequency_undulation,0,5,-0.0019361841332030212,0.0004090548713376388,0.0003221031339001283,0.0004280735363064622,0.0009716446162220062,202.99931193080715,True,14.705649011279487,0.31143540384835444,0.5506611284368057,True
mid_frequency_undulation,0,6,-0.0021605811214838767,0.0003885997951439379,0.00021757979455702155,0.0004206796437887158,0.0008616209142605653,229.04061197301806,True,14.758517682791522,0.37464028465612925,0.4549857902735207,True
mid_frequency_undulation,0,7,-0.0021743850655883937,0.0003824402300069673,0.00021346951396140513,0.0004140971300600263,0.0008597501996585378,230.25389317549283,True,14.758719482119801,0.31188066709314755,0.4445515973237993,True
mid_frequency_undulation,0,8,-0.0021743850655883937,0.0003824402300069673,0.00021346951396140513,0.0004140971300600263,0.0008597501996585378,230.25389317549283,True,14.758719482119801,,,False
mid_frequency_undulation,0,9,-0.0022137258859641212,0.00037685009547813926,0.00018986360883012067,0.0004105524115634338,0.0008371974286507265,232.51646095693246,True,14.709118288889917,0.369900001763798,0.4404965332959119,True
mid_frequency_undulation,0,10,-0.0022137258859641212,0.00037685009547813926,0.00018986360883012067,0.0004105524115634338,0.0008371974286507265,232.51646095693246,True,14.709118288889917,,,False
mid_frequency_undulation,0,11,-0.0022137258859641212,0.00037685009547813926,0.00018986360883012067,0.0004105524115634338,0.0008371974286507265,232.51646095693246,True,14.709118288889917,,,False
mid_frequency_undulation,0,12,-0.0022137258859641212,0.00037685009547813926,0.00018986360883012067,0.0004105524115634338,0.0008371974286507265,232.51646095693246,True,14.709118288889917,,,False
mid_frequency_undulation,1,0,-0.0008209801258945433,0.0004412763614928404,0.000870434707807592,0.00023184271669698096,0.0007712530981132721,179.10978565066222,True,14.362803484157142,,,
mid_frequency_undulation,1,1,-0.0009203182042642898,0.00042683877788892544,0.0008330221744487957,0.00023246236814210026,0.0007564591830739681,187.46294667933253,True,14.441240024417436,0.2994030340492773,0.565867724114528,True
mid_frequency_undulation,1,2,-0.0011951722725397928,0.0003962889895878245,0.0006938351871546504,0.0002753463506849261,0.0008596099893413704,194.00419844068702,True,14.375281791818603,0.3105986436144905,0.41817281911363385,True
mid_frequency_undulation,1,3,-0.0016034239533654934,0.0003552426793200532,0.0005068839936520538,0.00030570888566832613,0.0008302953326547974,191.805200705721,True,14.48201010470923,0.3131615845310771,0.47229549463724485,True
mid_frequency_undulation,1,4,-0.0016081106266197824,0.00035654901281078645,0.0005033339066337912,0.00030906106516134086,0.0008366332315782985,200.89503336817097,True,14.479136833515412,0.2695686976140679,0.47044949572948125,True
mid_frequency_undulation,1,5,-0.0019834487441806273,0.00033101975515413193,0.0003450004869219911,0.00032742513690410026,0.0007471711590837862,203.67682741308363,True,14.763597000702212,0.25934637983976117,0.5009074732766623,True
mid_frequency_undulation,1,6,-0.0019834487441806273,0.00033101975515413193,0.0003450004869219911,0.00032742513690410026,0.0007471711590837862,203.67682741308363,True,14.763597000702212,,,False
mid_frequency_undulation,1,7,-0.0019834487441806273,0.00033101975515413193,0.0003450004869219911,0.00032742513690410026,0.0007471711590837862,203.67682741308363,True,14.763597000702212,,,False
mid_frequency_undulation,1,8,-0.0020117352166707132,0.000309069371961624,0.0003500967175842521,0.00029791164388132,0.0006974731744841543,228.04943609414568,True,14.842417580816019,0.3358285576283165,0.6137046665934989,True
mid_frequency_undulation,1,9,-0.0021114016320874164,0.0002827471940473721,0.00031510832604963687,0.0002740453938467128,0.0006330028599597906,227.84746255449951,True,14.885496146633082,0.3047880568786425,0.6618816095617255,True
mid_frequency_undulation,1,10,-0.0021114016320874164,0.0002827471940473721,0.00031510832604963687,0.0002740453938467128,0.0006330028599597906,227.84746255449951,True,14.885496146633082,,,False
mid_frequency_undulation,1,11,-0.002184455170802925,0.0002581611208232791,0.0002901307099403023,0.00024951452610951684,0.0005580531587241707,230.31537815925756,True,14.896790525078815,0.3161952162573901,0.6831677468945447,True
mid_frequency_undulation,1,12,-0.0021963956169960886,0.00025614858226944185,0.00027617116150786597,0.0002508843011461749,0.0005609400977703372,232.1057556829627,True,14.817304240275412,0.28737792275085683,0.3848254338386876,True
mid_frequency_undulation,2,0,-0.0019515668930868229,0.0002181796612536987,0.0004013545417476678,0.0001385028386078531,0.000399842278813588,189.77588965156139,True,14.561262282868535,,,
mid_frequency_undulation,2,1,-0.0020474734509494602,0.00020507868535991496,0.0003604802624910042,0.0001415891130257595,0.00037793762419690685,193.4832542742505,True,14.597203109588664,0.3076531969608754,0.43884262867446555,True
mid_frequency_undulation,2,2,-0.002080436311002717,0.00020758804913149497,0.00036000262495978905,0.000146384812419692,0.0004124452737911731,197.1955689729599,True,14.770146081549107,0.3105606944880572,0.9718644699166078,True
mid_frequency_undulation,2,3,-0.002193629756384729,0.00019761954267849533,0.0003161780823878835,0.00015426810371084148,0.00043851407939461635,205.60778000508745,True,14.880893757404044,0.2831590344733812,0.9720933751433866,True
mid_frequency_undulation,2,4,-0.002370202021838378,0.0001781991048820072,0.0002459803625225361,0.0001566996030320806,0.0004066916358248263,210.34075514349746,True,15.017323986935384,0.3004721069199596,0.48799664043536334,True
mid_frequency_undulation,2,5,-0.002480977251247129,0.00015900419715873714,0.00019621338661599468,0.00014823069935989176,0.0003536775880673776,206.89514722922752,True,15.014881068227282,0.2860360566609764,0.46513762319561147,True
mid_frequency_undulation,2,6,-0.002480977251247129,0.00015900419715873714,0.00019621338661599468,0.00014823069935989176,0.0003536775880673776,206.89514722922752,True,15.014881068227282,,,False
mid_frequency_undulation,2,7,-0.002480977251247129,0.00015900419715873714,0.00019621338661599468,0.00014823069935989176,0.0003536775880673776,206.89514722922752,True,15.014881068227282,,,False
mid_frequency_undulation,2,8,-0.002480977251247129,0.00015900419715873714,0.00019621338661599468,0.00014823069935989176,0.0003536775880673776,206.89514722922752,True,15.014881068227282,,,False
mid_frequency_undulation,2,9,-0.0024813467684304813,0.00016473930985033193,0.00020452890226666765,0.0001531649309068293,0.000353112538140148,208.4137929738288,True,15.122322737370743,0.343095121054105,1.5515125518047148,True
mid_frequency_undulation,2,10,-0.0025195360704966894,0.00016619005403616284,0.00019314633811341264,0.00015872427790126649,0.00035998151492457303,211.27822669935688,True,15.215234250213326,0.38332435438448087,0.4794743695002587,True
mid_frequency_undulation,2,11,-0.0025195360704966894,0.00016619005403616284,0.00019314633811341264,0.00015872427790126649,0.00035998151492457303,211.27822669935688,True,15.215234250213326,,,False
mid_frequency_undulation,2,12,-0.0025278182529895484,0.0001771113688973843,0.0001956281139345914,0.00017216272417699513,0.00038271468857316456,211.378849524065,True,15.334208163329635,0.33795981937850994,1.5647316580811643,True
mid_frequency_undulation,3,0,-0.001632143686573864,0.00036254109612362156,0.0004873194931960632,0.0003238512252645299,0.0008033756625161207,187.15354463282253,True,14.481129225551012,,,
mid_frequency_undulation,3,1,-0.0019292482250054155,0.00032617006074456815,0.00037972095822243375,0.0003113205123078395,0.0006878682147668937,194.7702969998402,True,14.78951029230743,0.3341380747723123,0.5387438642164324,True
mid_frequency_undulation,3,2,-0.0020286431769168858,0.00031476872692598294,0.00032956541004844125,0.00031095300356693114,0.0006140998060822208,215.42703493199775,True,14.765539562162424,0.3472203823392776,0.48338174950152535,True
mid_frequency_undulation,3,3,-0.002048462569254608,0.0003161400347799859,0.00031752724064829666,0.0003157916857182947,0.0005990668594062509,216.55982271467883,True,14.760139996169714,0.3271834904067477,0.4882280439318286,True
mid_frequency_undulation,3,4,-0.0021260598748083486,0.000303760234521655,0.0002777349931864693,0.0003099357081637115,0.000597804064064626,215.31792711534231,True,14.718149233624857,0.3680870059090603,0.5538014856712878,True
mid_frequency_undulation,3,5,-0.0021616263349983384,0.00029990484638661816,0.00026660475070266343,0.0003076803437363988,0.0005733810114613107,210.790193673271,True,14.77374985092442,0.3089281690686285,0.4871442037071213,True
mid_frequency_undulation,3,6,-0.002227540956897202,0.0003004041910876945,0.0002363285448850219,0.000314412573278998,0.0006035103543978396,243.7933559161791,True,14.825764780110935,0.2970785924593936,0.4502461832409568,True
mid_frequency_undulation,3,7,-0.002298303569959647,0.00027368482234336566,0.00022916523467012633,0.0002837421878256157,0.000505767963074548,240.52583322512794,True,14.979720382213733,0.3920136617159037,1.119297118236656,True
mid_frequency_undulation,3,8,-0.002298303569959647,0.00027368482234336566,0.00022916523467012633,0.0002837421878256157,0.000505767963074548,240.52583322512794,True,14.979720382213733,,,False
mid_frequency_undulation,3,9,-0.0023140557049076537,0.000284289876352404,0.00021449049856494466,0.00029923112930189743,0.0006037961968040807,240.52455347199594,True,14.975765018026028,0.3482673884875948,0.747497972388215,True
mid_frequency_undulation,3,10,-0.0023140557049076537,0.000284289876352404,0.00021449049856494466,0.00029923112930189743,0.0006037961968040807,240.52455347199594,True,14.975765018026028,,,False
mid_frequency_undulation,3,11,-0.002322057820181285,0.00027485656812465265,0.00020931816365064117,0.00028895106690420886,0.0005803224462733914,243.42336833250386,True,14.92076495529812,0.3688651695907162,0.44157097426181025,True
mid_frequency_undulation,3,12,-0.00235495028834706,0.0002627956095328228,0.00019886611391221174,0.00027650065062660267,0.0005911277731489535,246.05815429863935,True,14.928241043087372,0.4001716361569685,0.4314868065363435,True
mid_frequency_undulation,4,0,-0.0009403176040004991,0.0004051298354791943,0.000808808935921847,0.00020349471080535452,0.0005758262338164484,184.3671605062421,True,14.208719854675552,,,
mid_frequency_undulation,4,1,-0.001015482529799487,0.0003816693374703512,0.0007816344975147202,0.0001707400572195765,0.0004898843248185144,185.58715806520138,True,14.215878438360352,0.26055816948402244,0.38412895666283514,True
mid_frequency_undulation,4,2,-0.001060969778042066,0.0003850549865691499,0.0007644525298507967,0.00019761242852640675,0.0005296369624977799,194.8207319972913,True,14.30130972417595,0.2854943989140836,0.4873770040804136,True
mid_frequency_undulation,4,3,-0.001077897648876904,0.0003877109943427006,0.0007567367539580196,0.00021108399063292336,0.0005581969431757277,196.41889629135096,True,14.327858190209703,0.27987781255125227,0.3823227981884856,True
mid_frequency_undulation,4,4,-0.0011591082477052169,0.0003718139428016744,0.0007142452757035044,0.00021239425218156336,0.0005532009593792721,212.17693964212742,True,14.261379752791871,0.286336508487175,0.3937323335844678,True
mid_frequency_undulation,4,5,-0.0017787104324355752,0.00028614080948573245,0.00044264216778758237,0.000230897995018054,0.0005600983831499638,217.43418639826353,True,14.418696261641674,0.32739995927085946,0.3815643421532232,True
mid_frequency_undulation,4,6,-0.0018792646926014877,0.00026654136357431483,0.0004126705447513277,0.00021491548205378853,0.0005075495491907652,221.30534693189543,True,14.546232819828793,0.33205856777167586,0.511440365651189,True
mid_frequency_undulation,4,7,-0.0018919353285223222,0.0002575238511312798,0.0004105444973234226,0.00020178635775703816,0.00046986461717112303,227.7795929738719,True,14.544832498509669,0.300240361388763,0.3806212665477757,True
mid_frequency_undulation,4,8,-0.001926593686076317,0.0002704716972300944,0.0003879479157587717,0.00023191525333240032,0.000566532534870927,226.98835795218218,True,14.573845137300694,0.32669276091940497,0.6727816611954676,True
mid_frequency_undulation,4,9,-0.0019535483139873737,0.0002606042617510766,0.00037933391717940754,0.00022110441966743263,0.0005005598409928381,226.42825823805103,True,14.57960161260177,0.33313523171501574,0.5947554542528841,True
mid_frequency_undulation,4,10,-0.0021925782417449545,0.00021874290916249734,0.00027771104562790335,0.00020128883284500264,0.0004853238346666549,241.4702743962647,True,14.625432926595364,0.3469430789222106,0.6604650491407777,True
mid_frequency_undulation,4,11,-0.002223628304429283,0.00022419011234230756,0.00027051388762968243,0.0002110029920788787,0.0004918259501824645,245.55087497919288,True,14.741345544432514,0.35154573622999385,0.45837507101051533,True
mid_frequency_undulation,4,12,-0.0022269702298195336,0.00022772825840289534,0.0002691081630413324,0.00021612867186044104,0.0004999502865369535,246.64806011950574,True,14.762742949244469,0.3477582771825548,0.4889216226619966,True
